Codigo,DESCRICAO,Classificação,Caso
X976,"Agressão por meio de fumaça, fogo e chamas - áreas industriais e em construção",Outros,0
X977,"Agressão por meio de fumaça, fogo e chamas - fazenda",Outros,0
X978,"Agressão por meio de fumaça, fogo e chamas - outros locais especificados",Outros,0
X979,"Agressão por meio de fumaça, fogo e chamas - local não especificado",Outros,0
X980,"Agressão por meio de vapor de água, gases ou objetos quentes - residência",Outros,0
X981,"Agressão por meio de vapor de água, gases ou objetos quentes - habitação coletiva",Outros,0
X982,"Agressão por meio de vapor de água, gases ou objetos quentes - escolas, outras instituições e áreas de administração pública",Outros,0
X983,"Agressão por meio de vapor de água, gases ou objetos quentes - área para a prática de esportes e atletismo",Outros,0
X984,"Agressão por meio de vapor de água, gases ou objetos quentes - rua e estrada",Outros,0
X985,"Agressão por meio de vapor de água, gases ou objetos quentes - áreas de comércio e de serviços",Outros,0
X986,"Agressão por meio de vapor de água, gases ou objetos quentes - áreas industriais e em construção",Outros,0
X987,"Agressão por meio de vapor de água, gases ou objetos quentes - fazenda",Outros,0
X988,"Agressão por meio de vapor de água, gases ou objetos quentes - outros locais especificados",Outros,0
X989,"Agressão por meio de vapor de água, gases ou objetos quentes - local não especificado",Outros,0
X990,Agressão por meio de objeto cortante ou penetrante - residência,Outros,0
X991,Agressão por meio de objeto cortante ou penetrante - habitação coletiva,Outros,0
X992,"Agressão por meio de objeto cortante ou penetrante - escolas, outras instituições e áreas de administração pública",Outros,0
X993,Agressão por meio de objeto cortante ou penetrante - área para a prática de esportes e atletismo,Outros,0
X994,Agressão por meio de objeto cortante ou penetrante - rua e estrada,Outros,0
X995,Agressão por meio de objeto cortante ou penetrante - áreas de comércio e de serviços,Outros,0
X996,Agressão por meio de objeto cortante ou penetrante - áreas industriais e em construção,Outros,0
X997,Agressão por meio de objeto cortante ou penetrante - fazenda,Outros,0
X998,Agressão por meio de objeto cortante ou penetrante - outros locais especificados,Outros,0
X999,Agressão por meio de objeto cortante ou penetrante - local não especificado,Outros,0
Y000,Agressão por meio de um objeto contundente - residência,Outros,0
Y001,Agressão por meio de um objeto contundente - habitação coletiva,Outros,0
Y002,"Agressão por meio de um objeto contundente - escolas, outras instituições e áreas de administração pública",Outros,0
Y003,Agressão por meio de um objeto contundente - área para a prática de esportes e atletismo,Outros,0
Y004,Agressão por meio de um objeto contundente - rua e estrada,Outros,0
Y005,Agressão por meio de um objeto contundente - áreas de comércio e de serviços,Outros,0
Y006,Agressão por meio de um objeto contundente - áreas industriais e em construção,Outros,0
Y007,Agressão por meio de um objeto contundente - fazenda,Outros,0
Y008,Agressão por meio de um objeto contundente - outros locais especificados,Outros,0
Y009,Agressão por meio de um objeto contundente - local não especificado,Outros,0
Y010,Agressão por meio de projeção de um lugar elevado - residência,Outros,0
Y011,Agressão por meio de projeção de um lugar elevado - habitação coletiva,Outros,0
Y012,"Agressão por meio de projeção de um lugar elevado - escolas, outras instituições e áreas de administração pública",Outros,0
Y013,Agressão por meio de projeção de um lugar elevado - área para a prática de esportes e atletismo,Outros,0
Y014,Agressão por meio de projeção de um lugar elevado - rua e estrada,Outros,0
Y015,Agressão por meio de projeção de um lugar elevado - áreas de comércio e de serviços,Outros,0
Y016,Agressão por meio de projeção de um lugar elevado - áreas industriais e em construção,Outros,0
Y017,Agressão por meio de projeção de um lugar elevado - fazenda,Outros,0
Y018,Agressão por meio de projeção de um lugar elevado - outros locais especificados,Outros,0
Y019,Agressão por meio de projeção de um lugar elevado - local não especificado,Outros,0
Y020,Agressão por meio de projeção ou colocação da vítima diante de um objeto em movimento - residência,Outros,0
Y021,Agressão por meio de projeção ou colocação da vítima diante de um objeto em movimento - habitação coletiva,Outros,0
Y022,"Agressão por meio de projeção ou colocação da vítima diante de um objeto em movimento - escolas, outras instituições e áreas de administração pública",Outros,0
Y023,Agressão por meio de projeção ou colocação da vítima diante de um objeto em movimento - área para a prática de esportes e atletismo,Outros,0
Y024,Agressão por meio de projeção ou colocação da vítima diante de um objeto em movimento - rua e estrada,Outros,0
Y025,Agressão por meio de projeção ou colocação da vítima diante de um objeto em movimento - áreas de comércio e de serviços,Outros,0
Y026,Agressão por meio de projeção ou colocação da vítima diante de um objeto em movimento - áreas industriais e em construção,Outros,0
Y027,Agressão por meio de projeção ou colocação da vítima diante de um objeto em movimento - fazenda,Outros,0
Y028,Agressão por meio de projeção ou colocação da vítima diante de um objeto em movimento - outros locais especificados,Outros,0
Y029,Agressão por meio de projeção ou colocação da vítima diante de um objeto em movimento - local não especificado,Outros,0
Y030,Agressão por meio de impacto de um veículo a motor - residência,Outros,0
Y031,Agressão por meio de impacto de um veículo a motor - habitação coletiva,Outros,0
Y032,"Agressão por meio de impacto de um veículo a motor - escolas, outras instituições e áreas de administração pública",Outros,0
Y033,Agressão por meio de impacto de um veículo a motor - área para a prática de esportes e atletismo,Outros,0
Y034,Agressão por meio de impacto de um veículo a motor - rua e estrada,Outros,0
Y035,Agressão por meio de impacto de um veículo a motor - áreas de comércio e de serviços,Outros,0
Y036,Agressão por meio de impacto de um veículo a motor - áreas industriais e em construção,Outros,0
Y037,Agressão por meio de impacto de um veículo a motor - fazenda,Outros,0
Y038,Agressão por meio de impacto de um veículo a motor - outros locais especificados,Outros,0
Y039,Agressão por meio de impacto de um veículo a motor - local não especificado,Outros,0
Y040,Agressão por meio de força corporal - residência,Outros,0
Y041,Agressão por meio de força corporal - habitação coletiva,Outros,0
Y042,"Agressão por meio de força corporal - escolas, outras instituições e áreas de administração pública",Outros,0
Y043,Agressão por meio de força corporal - área para a prática de esportes e atletismo,Outros,0
Y044,Agressão por meio de força corporal - rua e estrada,Outros,0
Y045,Agressão por meio de força corporal - áreas de comércio e de serviços,Outros,0
Y046,Agressão por meio de força corporal - áreas industriais e em construção,Outros,0
Y047,Agressão por meio de força corporal - fazenda,Outros,0
Y048,Agressão por meio de força corporal - outros locais especificados,Outros,0
Y049,Agressão por meio de força corporal - local não especificado,Outros,0
Y050,Agressão sexual por meio de força física - residência,Outros,0
Y051,Agressão sexual por meio de força física - habitação coletiva,Outros,0
Y052,"Agressão sexual por meio de força física - escolas, outras instituições e áreas de administração pública",Outros,0
Y053,Agressão sexual por meio de força física - área para a prática de esportes e atletismo,Outros,0
Y054,Agressão sexual por meio de força física - rua e estrada,Outros,0
Y055,Agressão sexual por meio de força física - áreas de comércio e de serviços,Outros,0
Y056,Agressão sexual por meio de força física - áreas industriais e em construção,Outros,0
Y057,Agressão sexual por meio de força física - fazenda,Outros,0
Y058,Agressão sexual por meio de força física - outros locais especificados,Outros,0
Y059,Agressão sexual por meio de força física - local não especificado,Outros,0
Y060,Negligência e abandono pelo esposo ou companheiro,Outros,0
Y061,Negligência e abandono pelos pais,Outros,0
Y062,Negligência e abandono por conhecido ou amigo,Outros,0
Y068,Negligência e abandono por outra pessoa especificada,Outros,0
Y069,Negligência e abandono por pessoa não especificada,Outros,0
Y070,Outras síndromes de maus tratos pelo esposo ou companheiro,Outros,0
Y071,Outras síndromes de maus tratos pelos pais,Outros,0
Y072,Outras síndromes de maus tratos por conhecido ou amigo,Outros,0
Y073,Outras síndromes de maus tratos por autoridades oficiais,Outros,0
Y078,Outras síndromes de maus tratos por outra pessoa especificada,Outros,0
Y079,Outras síndromes de maus tratos por pessoa não especificada,Outros,0
Y080,Agressão por outros meios especificados - residência,Outros,0
Y081,Agressão por outros meios especificados - habitação coletiva,Outros,0
Y082,"Agressão por outros meios especificados - escolas, outras instituições e áreas de administração pública",Outros,0
Y083,Agressão por outros meios especificados - área para a prática de esportes e atletismo,Outros,0
Y084,Agressão por outros meios especificados - rua e estrada,Outros,0
Y085,Agressão por outros meios especificados - áreas de comércio e de serviços,Outros,0
Y086,Agressão por outros meios especificados - áreas industriais e em construção,Outros,0
Y087,Agressão por outros meios especificados - fazenda,Outros,0
Y088,Agressão por outros meios especificados - outros locais especificados,Outros,0
Y089,Agressão por outros meios especificados - local não especificado,Outros,0
Y090,Agressão por meios não especificados - residência,Outros,0
Y091,Agressão por meios não especificados - habitação coletiva,Outros,0
Y092,"Agressão por meios não especificados - escolas, outras instituições e áreas de administração pública",Outros,0
Y093,Agressão por meios não especificados - área para a prática de esportes e atletismo,Outros,0
Y094,Agressão por meios não especificados - rua e estrada,Outros,0
Y095,Agressão por meios não especificados - áreas de comércio e de serviços,Outros,0
Y096,Agressão por meios não especificados - áreas industriais e em construção,Outros,0
Y097,Agressão por meios não especificados - fazenda,Outros,0
Y098,Agressão por meios não especificados - outros locais especificados,Outros,0
Y099,Agressão por meios não especificados - local não especificado,Outros,0
Y100,"Envenenamento [intoxicação] por e exposição a analgésicos, antipiréticos e anti-reumáticos não-opiáceos, intenção não determinada - residência",Outros,0
Y101,"Envenenamento [intoxicação] por e exposição a analgésicos, antipiréticos e anti-reumáticos não-opiáceos, intenção não determinada - habitação coletiva",Outros,0
Y102,"Envenenamento [intoxicação] por e exposição a analgésicos, antipiréticos e anti-reumáticos não-opiáceos, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y103,"Envenenamento [intoxicação] por e exposição a analgésicos, antipiréticos e anti-reumáticos não-opiáceos, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y104,"Envenenamento [intoxicação] por e exposição a analgésicos, antipiréticos e anti-reumáticos não-opiáceos, intenção não determinada - rua e estrada",Outros,0
Y105,"Envenenamento [intoxicação] por e exposição a analgésicos, antipiréticos e anti-reumáticos não-opiáceos, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y106,"Envenenamento [intoxicação] por e exposição a analgésicos, antipiréticos e anti-reumáticos não-opiáceos, intenção não determinada - áreas industriais e em construção",Outros,0
Y107,"Envenenamento [intoxicação] por e exposição a analgésicos, antipiréticos e anti-reumáticos não-opiáceos, intenção não determinada - fazenda",Outros,0
Y108,"Envenenamento [intoxicação] por e exposição a analgésicos, antipiréticos e anti-reumáticos não-opiáceos, intenção não determinada - outros locais especificados",Outros,0
Y109,"Envenenamento [intoxicação] por e exposição a analgésicos, antipiréticos e anti-reumáticos não-opiáceos, intenção não determinada - local não especificado",Outros,0
Y110,"Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - residência",Outros,0
Y111,"Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - habitação coletiva",Outros,0
Y112,"Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y113,"Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y114,"Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - rua e estrada",Outros,0
Y115,"Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y116,"Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - áreas industriais e em construção",Outros,0
Y117,"Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - fazenda",Outros,0
Y118,"Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - outros locais especificados",Outros,0
Y119,"Envenenamento [intoxicação] por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte, intenção não determinada - local não especificado",Outros,0
Y120,"Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - residência",Outros,0
Y121,"Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - habitação coletiva",Outros,0
Y122,"Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y123,"Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y124,"Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - rua e estrada",Outros,0
Y125,"Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y126,"Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - áreas industriais e em construção",Outros,0
Y127,"Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - fazenda",Outros,0
Y128,"Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - outros locais especificados",Outros,0
Y129,"Envenenamento [intoxicação] por e exposição a narcóticos e a psicodislépticos [alucinógenos] não classificados em outra parte, intenção não determinada - local não especificado",Outros,0
Y130,"Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - residência",Outros,0
Y131,"Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - habitação coletiva",Outros,0
Y132,"Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y133,"Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y134,"Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - rua e estrada",Outros,0
Y135,"Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y136,"Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - áreas industriais e em construção",Outros,0
Y137,"Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - fazenda",Outros,0
Y138,"Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - outros locais especificados",Outros,0
Y139,"Envenenamento [intoxicação] por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo, intenção não determinada - local não especificado",Outros,0
Y140,"Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - residência",Outros,0
Y141,"Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - habitação coletiva",Outros,0
Y142,"Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y143,"Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y144,"Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - rua e estrada",Outros,0
Y145,"Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y146,"Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - áreas industriais e em construção",Outros,0
Y147,"Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - fazenda",Outros,0
Y148,"Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - outros locais especificados",Outros,0
Y149,"Envenenamento [intoxicação] por e exposição a outras drogas, medicamentos e substâncias biológicas e as não especificadas, intenção não determinada - local não especificado",Outros,0
Y150,"Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - residência",Outros,0
Y151,"Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - habitação coletiva",Outros,0
Y152,"Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y153,"Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y154,"Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - rua e estrada",Outros,0
Y155,"Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y156,"Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - áreas industriais e em construção",Outros,0
Y157,"Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - fazenda",Outros,0
Y158,"Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - outros locais especificados",Outros,0
Y159,"Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - local não especificado",Outros,0
Y160,"Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - residência",Outros,0
Y161,"Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - habitação coletiva",Outros,0
Y162,"Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y163,"Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y164,"Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - rua e estrada",Outros,0
Y165,"Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y166,"Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - áreas industriais e em construção",Outros,0
Y167,"Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - fazenda",Outros,0
Y168,"Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - outros locais especificados",Outros,0
Y169,"Envenenamento [intoxicação] por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores, intenção não determinada - local não especificado",Outros,0
Y170,"Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - residência",Outros,0
Y171,"Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - habitação coletiva",Outros,0
Y172,"Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y173,"Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y174,"Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - rua e estrada",Outros,0
Y175,"Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y176,"Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - áreas industriais e em construção",Outros,0
Y177,"Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - fazenda",Outros,0
Y178,"Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - outros locais especificados",Outros,0
Y179,"Envenenamento [intoxicação] por e exposição a outros gases e vapores, intenção não determinada - local não especificado",Outros,0
Y180,"Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - residência",Outros,0
Y181,"Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - habitação coletiva",Outros,0
Y182,"Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y183,"Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y184,"Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - rua e estrada",Outros,0
Y185,"Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y186,"Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - áreas industriais e em construção",Outros,0
Y187,"Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - fazenda",Outros,0
Y188,"Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - outros locais especificados",Outros,0
Y189,"Envenenamento [intoxicação] por e exposição a pesticidas, intenção não determinada - local não especificado",Outros,0
Y190,"Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - residência",Outros,0
Y191,"Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - habitação coletiva",Outros,0
Y192,"Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y193,"Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y194,"Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - rua e estrada",Outros,0
Y195,"Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y196,"Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - áreas industriais e em construção",Outros,0
Y197,"Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - fazenda",Outros,0
Y198,"Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - outros locais especificados",Outros,0
Y199,"Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - local não especificado",Outros,0
Y200,"Enforcamento, estrangulamento e sufocação, intenção não determinada - residência",Outros,0
Y201,"Enforcamento, estrangulamento e sufocação, intenção não determinada - habitação coletiva",Outros,0
Y202,"Enforcamento, estrangulamento e sufocação, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y203,"Enforcamento, estrangulamento e sufocação, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y204,"Enforcamento, estrangulamento e sufocação, intenção não determinada - rua e estrada",Outros,0
Y205,"Enforcamento, estrangulamento e sufocação, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y206,"Enforcamento, estrangulamento e sufocação, intenção não determinada - áreas industriais e em construção",Outros,0
Y207,"Enforcamento, estrangulamento e sufocação, intenção não determinada - fazenda",Outros,0
Y208,"Enforcamento, estrangulamento e sufocação, intenção não determinada - outros locais especificados",Outros,0
Y209,"Enforcamento, estrangulamento e sufocação, intenção não determinada - local não especificado",Outros,0
Y210,"Afogamento e submersão, intenção não determinada - residência",Outros,0
Y211,"Afogamento e submersão, intenção não determinada - habitação coletiva",Outros,0
Y212,"Afogamento e submersão, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y213,"Afogamento e submersão, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y214,"Afogamento e submersão, intenção não determinada - rua e estrada",Outros,0
Y215,"Afogamento e submersão, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y216,"Afogamento e submersão, intenção não determinada - áreas industriais e em construção",Outros,0
Y217,"Afogamento e submersão, intenção não determinada - fazenda",Outros,0
Y218,"Afogamento e submersão, intenção não determinada - outros locais especificados",Outros,0
Y219,"Afogamento e submersão, intenção não determinada - local não especificado",Outros,0
Y220,"Disparo de pistola, intenção não determinada - residência",Outros,0
Y221,"Disparo de pistola, intenção não determinada - habitação coletiva",Outros,0
Y222,"Disparo de pistola, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y223,"Disparo de pistola, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y224,"Disparo de pistola, intenção não determinada - rua e estrada",Outros,0
Y225,"Disparo de pistola, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y226,"Disparo de pistola, intenção não determinada - áreas industriais e em construção",Outros,0
Y227,"Disparo de pistola, intenção não determinada - fazenda",Outros,0
Y228,"Disparo de pistola, intenção não determinada - outros locais especificados",Outros,0
Y229,"Disparo de pistola, intenção não determinada - local não especificado",Outros,0
Y230,"Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - residência",Outros,0
Y231,"Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - habitação coletiva",Outros,0
Y232,"Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y233,"Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y234,"Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - rua e estrada",Outros,0
Y235,"Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y236,"Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - áreas industriais e em construção",Outros,0
Y237,"Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - fazenda",Outros,0
Y238,"Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - outros locais especificados",Outros,0
Y239,"Disparo de fuzil, carabina e arma de fogo de maior calibre, intenção não determinada - local não especificado",Outros,0
Y240,"Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - residência",Outros,0
Y241,"Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - habitação coletiva",Outros,0
Y242,"Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y243,"Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y244,"Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - rua e estrada",Outros,0
Y245,"Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y246,"Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - áreas industriais e em construção",Outros,0
Y247,"Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - fazenda",Outros,0
Y248,"Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - outros locais especificados",Outros,0
Y249,"Disparo de outra arma de fogo e de arma de fogo não especificada, intenção não determinada - local não especificado",Outros,0
Y250,"Contato com material explosivo, intenção não determinada - residência",Outros,0
Y251,"Contato com material explosivo, intenção não determinada - habitação coletiva",Outros,0
